60,-4574.0625,0,80.5,-430.5,0.0,-4143.5625
60,-4797.1875,0,81.5,-451.5,0.0,-4345.6875
60,-451.5,0,81.5,-451.5,0.0,0.0
60,-521.2265625,0,81.8125,-458.0625,0.0,-63.1640625
60.0,-458.0625,0,81.8125,-458.0625,0.0,0.0
60.3333333333333,-537.0859375,0,82.5,-465.5,0.0,-71.5859374999995
60.5,-484.093750000001,0,82.75,-467.25,0.0,-16.8437500000005
60.8333333333333,-462.6015625,0,83.0625,-466.8125,0.0,4.21093750000048
61.0,-429.625000000001,0,83.0625,-463.3125,0.0,33.6874999999995
61.1666666666667,-551.632812500001,0,83.625,-471.625,0.0,-80.0078125000005
61.5,-439.0859375,0,83.8125,-468.5625,0.0,29.4765625000005
61.6666666666667,-487.156250000001,0,84.0625,-470.3125,0.0,-16.8437500000005
62.0,-507.5,0,84.5625,-473.8125,0.0,-33.6874999999995
62.1666666666667,-436.625000000001,0,84.5625,-470.3125,0.0,33.6874999999995
62.5,-437.7734375,0,84.75,-467.25,0.0,29.4765625000005
62.6666666666667,-471.898437500001,0,84.9375,-467.6875,0.0,-4.21093750000048
63.0,-504.875,0,85.4375,-471.1875,0.0,-33.6874999999995
63.1666666666667,-434.000000000001,0,85.4375,-467.6875,0.0,33.6874999999995
63.5,-421.203125,0,85.5625,-463.3125,0.0,42.1093750000005
63.6666666666667,-454.015625000001,0,85.6875,-462.4375,0.0,8.42187499999952
63.8333333333333,-536.812499999999,0,86.1875,-469.4375,0.0,-67.374999999999
64.1666666666667,-436.8984375,0,86.375,-466.375,0.0,29.4765625000005
64.3333333333333,-429.187500000002,0,86.375,-462.875,0.0,33.6874999999981
64.6666666666667,-444.281249999998,0,86.625,-461.125,0.0,16.8437500000019
64.8333333333333,-507.609375000002,0,87.0,-465.5,0.0,-42.1093750000019
65.1666666666667,-432.960937499998,0,87.1875,-462.4375,0.0,29.4765625000019
65.3333333333333,-425.250000000002,0,87.1875,-458.9375,0.0,33.6874999999981
65.6666666666667,-426.398437499998,0,87.375,-455.875,0.0,29.4765625000019
65.8333333333333,-502.359375000002,0,87.75,-460.25,0.0,-42.1093750000019
66.1666666666667,-385.874999999998,0,87.75,-453.25,0.0,67.3750000000019
66.3333333333333,-485.789062500002,0,88.0625,-456.3125,0.0,-29.4765625000019
66.5,-419.124999999999,0,88.0625,-452.8125,0.0,33.687500000001
66.8333333333333,-392.382812500001,0,88.125,-447.125,0.0,54.742187499999
67.0,-507.554687499999,0,88.5625,-452.8125,0.0,-54.742187499999
67.3333333333333,-420.273437500001,0,88.75,-449.75,0.0,29.476562499999
67.5,-412.562499999999,0,88.75,-446.25,0.0,33.687500000001
67.8333333333333,-385.820312500001,0,88.8125,-440.5625,0.0,54.742187499999
68.0,-473.101562499999,0,89.125,-443.625,0.0,-29.476562499999
68.3333333333333,-425.031250000001,0,89.375,-441.875,0.0,16.843749999999
68.5,-418.632812499999,0,89.4375,-439.6875,0.0,21.054687500001
68.8333333333333,-421.093750000001,0,89.6875,-437.9375,0.0,16.843749999999
69.0,-400.749999999999,0,89.6875,-434.4375,0.0,33.687500000001
69.3333333333333,-374.007812500001,0,89.75,-428.75,0.0,54.742187499999
69.5,-447.343749999999,0,90.0,-430.5,0.0,-16.843749999999
69.8333333333333,-411.906250000001,0,90.25,-428.75,0.0,16.843749999999
70.0,-391.562499999999,0,90.25,-425.25,0.0,33.687500000001
70.1666666666667,-388.062499999999,0,90.25,-421.75,0.0,33.687500000001
70.5,-403.156250000001,0,90.5,-420.0,0.0,16.843749999999
