220,218.75,100,211.25,218.75,0.0,0.0
220,218.75,100,211.25,218.75,0.0,0.0
220,229.6875,100,210.8125,229.6875,0.0,0.0
220,229.6875,100,210.8125,229.6875,0.0,0.0
220,234.375,100,210.625,234.375,0.0,0.0
220,234.375,100,210.625,234.375,0.0,0.0
220,242.1875,100,210.3125,242.1875,0.0,0.0
220,245.3125,100,210.1875,245.3125,0.0,0.0
220,251.5625,100,209.9375,251.5625,0.0,0.0
220,251.5625,100,209.9375,251.5625,0.0,0.0
220,259.375,100,209.625,259.375,0.0,0.0
220,264.0625,100,209.4375,264.0625,0.0,0.0
220,265.625,100,209.375,265.625,0.0,0.0
220,270.3125,100,209.1875,270.3125,0.0,0.0
220,270.3125,100,209.1875,270.3125,0.0,0.0
220,271.875,100,209.125,271.875,0.0,0.0
220,275.0,100,209.0,275.0,0.0,0.0
220,275.0,100,209.0,275.0,0.0,0.0
220,273.4375,100,209.0625,273.4375,0.0,-0.0
220,273.4375,100,209.0625,273.4375,0.0,0.0
220,273.4375,100,209.0625,273.4375,0.0,0.0
220,273.4375,100,209.0625,273.4375,0.0,0.0
220,270.3125,100,209.1875,270.3125,0.0,-0.0
220,270.3125,100,209.1875,270.3125,0.0,0.0
220,268.75,100,209.25,268.75,0.0,-0.0
220,262.5,100,209.5,262.5,0.0,-0.0
220,256.25,100,209.75,256.25,0.0,-0.0
220,251.5625,100,209.9375,251.5625,0.0,-0.0
220,251.5625,100,209.9375,251.5625,0.0,0.0
220,245.3125,100,210.1875,245.3125,0.0,-0.0
220,234.375,100,210.625,234.375,0.0,-0.0
220,229.6875,100,210.8125,229.6875,0.0,-0.0
220,229.6875,100,210.8125,229.6875,0.0,0.0
220,223.4375,100,211.0625,223.4375,0.0,-0.0
220,223.4375,100,211.0625,223.4375,0.0,0.0
220,203.125,100,211.875,203.125,0.0,-0.0
220,193.75,100,212.25,193.75,0.0,-0.0
220,184.375,100,212.625,184.375,0.0,-0.0
220,184.375,100,212.625,184.375,0.0,0.0
220,168.75,100,213.25,168.75,0.0,-0.0
220,160.9375,100,213.5625,160.9375,0.0,-0.0
220,151.5625,100,213.9375,151.5625,0.0,-0.0
220,151.5625,100,213.9375,151.5625,0.0,0.0
220,132.8125,100,214.6875,132.8125,0.0,-0.0
220,121.875,100,215.125,121.875,0.0,-0.0
220,110.9375,100,215.5625,110.9375,0.0,-0.0
220,110.9375,100,215.5625,110.9375,0.0,0.0
220,85.9375,85.9375,216.5625,85.9375,0.0,-0.0
220,76.5625,76.5625,216.9375,76.5625,0.0,-0.0
220,65.625,65.625,217.375,65.625,0.0,-0.0
220,43.75,43.75,218.25,43.75,0.0,-0.0
220,43.75,43.75,218.25,43.75,0.0,0.0
220,34.375,34.375,218.625,34.375,0.0,-0.0
220,26.5625,26.5625,218.9375,26.5625,0.0,-0.0
220,4.6875,4.6875,219.8125,4.6875,0.0,-0.0
220,4.6875,4.6875,219.8125,4.6875,0.0,0.0
220,-4.6875,0,220.1875,-4.6875,0.0,-0.0
