220,1200.0,100,190.0,1200.0,0.0,0.0
220,1202.5,100,189.9375,1202.5,0.0,0.0
220,1202.5,100,189.9375,1202.5,0.0,0.0
220,1195.0,100,190.125,1195.0,0.0,-0.0
220,1195.0,100,190.125,1195.0,0.0,0.0
220,1192.5,100,190.1875,1192.5,0.0,-0.0
220,1192.5,100,190.1875,1192.5,0.0,0.0
220,1192.5,100,190.1875,1192.5,0.0,0.0
220,1190.0,100,190.25,1190.0,0.0,-0.0
220,1190.0,100,190.25,1190.0,0.0,0.0
220,1187.5,100,190.3125,1187.5,0.0,-0.0
220,1185.0,100,190.375,1185.0,0.0,-0.0
220,1180.0,100,190.5,1180.0,0.0,-0.0
220,1180.0,100,190.5,1180.0,0.0,0.0
220,1175.0,100,190.625,1175.0,0.0,-0.0
220,1165.0,100,190.875,1165.0,0.0,-0.0
220,1160.0,100,191.0,1160.0,0.0,-0.0
220,1160.0,100,191.0,1160.0,0.0,0.0
220,1155.0,100,191.125,1155.0,0.0,-0.0
220,1147.5,100,191.3125,1147.5,0.0,-0.0
220,1147.5,100,191.3125,1147.5,0.0,0.0
220,1120.0,100,192.0,1120.0,0.0,-0.0
220,1110.0,100,192.25,1110.0,0.0,-0.0
220,1110.0,100,192.25,1110.0,0.0,0.0
220,1100.0,100,192.5,1100.0,0.0,-0.0
220,1080.0,100,193.0,1080.0,0.0,-0.0
220,1070.0,100,193.25,1070.0,0.0,-0.0
220,1070.0,100,193.25,1070.0,0.0,0.0
220,1055.0,100,193.625,1055.0,0.0,-0.0
220,1030.0,100,194.25,1030.0,0.0,-0.0
220,1017.5,100,194.5625,1017.5,0.0,-0.0
220,1017.5,100,194.5625,1017.5,0.0,0.0
220,1005.0,100,194.875,1005.0,0.0,-0.0
220,1005.0,100,194.875,1005.0,0.0,0.0
220,960.0,100,196.0,960.0,0.0,-0.0
220,960.0,100,196.0,960.0,0.0,0.0
220,927.5,100,196.8125,927.5,0.0,-0.0
220,912.5,100,197.1875,912.5,0.0,-0.0
220,912.5,100,197.1875,912.5,0.0,0.0
220,877.5,100,198.0625,877.5,0.0,-0.0
220,877.5,100,198.0625,877.5,0.0,0.0
220,877.5,100,198.0625,877.5,0.0,0.0
220,877.5,100,198.0625,877.5,0.0,0.0
220,805.0,100,199.875,805.0,0.0,-0.0
220,805.0,100,199.875,805.0,0.0,0.0
220,770.0,100,200.75,770.0,0.0,-0.0
220,770.0,100,200.75,770.0,0.0,0.0
220,770.0,100,200.75,770.0,0.0,0.0
220,710.0,100,202.25,710.0,0.0,-0.0
220,710.0,100,202.25,710.0,0.0,0.0
220,710.0,100,202.25,710.0,0.0,0.0
220,710.0,100,202.25,710.0,0.0,0.0
220,632.5,100,204.1875,632.5,0.0,-0.0
220,587.5,100,205.3125,587.5,0.0,-0.0
220,587.5,100,205.3125,587.5,0.0,0.0
220,565.0,100,205.875,565.0,0.0,-0.0
220,565.0,100,205.875,565.0,0.0,0.0
220,522.5,100,206.9375,522.5,0.0,-0.0
220,477.5,100,208.0625,477.5,0.0,-0.0
220,452.5,100,208.6875,452.5,0.0,-0.0
220,452.5,100,208.6875,452.5,0.0,0.0
220,452.5,100,208.6875,452.5,0.0,0.0
220,452.5,100,208.6875,452.5,0.0,0.0
220,390.0,100,210.25,390.0,0.0,-0.0
220,345.0,100,211.375,345.0,0.0,-0.0
220,345.0,100,211.375,345.0,0.0,0.0
220,295.0,100,212.625,295.0,0.0,-0.0
220,295.0,100,212.625,295.0,0.0,0.0
220,247.5,100,213.8125,247.5,0.0,-0.0
220,247.5,100,213.8125,247.5,0.0,0.0
220,247.5,100,213.8125,247.5,0.0,0.0
220,247.5,100,213.8125,247.5,0.0,0.0
220,177.5,100,215.5625,177.5,0.0,-0.0
220,130.0,100,216.75,130.0,0.0,-0.0
220,102.5,100,217.4375,102.5,0.0,-0.0
220,102.5,100,217.4375,102.5,0.0,0.0
220,82.5,82.5,217.9375,82.5,0.0,-0.0
220,35.0,35.0,219.125,35.0,0.0,-0.0
220,10.0,10.0,219.75,10.0,0.0,-0.0
220,-15.0,0,220.375,-15.0,0.0,-0.0
220,-15.0,0,220.375,-15.0,0.0,0.0
220,-55.0,0,221.375,-55.0,0.0,-0.0
220,-75.0,0,221.875,-75.0,0.0,-0.0
220,-92.5,0,222.3125,-92.5,0.0,-0.0
220,-92.5,0,222.3125,-92.5,0.0,0.0
220,-127.5,0,223.1875,-127.5,0.0,-0.0
220,-137.5,0,223.4375,-137.5,0.0,-0.0
220,-152.5,0,223.8125,-152.5,0.0,-0.0
220,-152.5,0,223.8125,-152.5,0.0,0.0
220,-177.5,0,224.4375,-177.5,0.0,-0.0
220,-187.5,0,224.6875,-187.5,0.0,-0.0
220,-205.0,0,225.125,-205.0,0.0,-0.0
220,-215.0,0,225.375,-215.0,0.0,-0.0
220,-215.0,0,225.375,-215.0,0.0,0.0
220,-225.0,0,225.625,-225.0,0.0,-0.0
220,-225.0,0,225.625,-225.0,0.0,0.0
220,-235.0,0,225.875,-235.0,0.0,-0.0
220,-235.0,0,225.875,-235.0,0.0,0.0
220,-237.5,0,225.9375,-237.5,0.0,-0.0
220,-245.0,0,226.125,-245.0,0.0,-0.0
220,-250.0,0,226.25,-250.0,0.0,-0.0
220,-250.0,0,226.25,-250.0,0.0,0.0
220,-250.0,0,226.25,-250.0,0.0,0.0
220,-252.5,0,226.3125,-252.5,0.0,-0.0
220,-255.0,0,226.375,-255.0,0.0,-0.0
220,-257.5,0,226.4375,-257.5,0.0,-0.0
220,-257.5,0,226.4375,-257.5,0.0,0.0
220,-257.5,0,226.4375,-257.5,0.0,0.0
220,-257.5,0,226.4375,-257.5,0.0,0.0
220,-257.5,0,226.4375,-257.5,0.0,0.0
220,-257.5,0,226.4375,-257.5,0.0,0.0
220,-255.0,0,226.375,-255.0,0.0,0.0
220,-250.0,0,226.25,-250.0,0.0,0.0
220,-250.0,0,226.25,-250.0,0.0,0.0
220,-250.0,0,226.25,-250.0,0.0,0.0
220,-247.5,0,226.1875,-247.5,0.0,0.0
220,-240.0,0,226.0,-240.0,0.0,0.0
220,-237.5,0,225.9375,-237.5,0.0,0.0
220,-227.5,0,225.6875,-227.5,0.0,0.0
220,-227.5,0,225.6875,-227.5,0.0,0.0
220,-222.5,0,225.5625,-222.5,0.0,0.0
220,-215.0,0,225.375,-215.0,0.0,0.0
220,-212.5,0,225.3125,-212.5,0.0,0.0
220,-212.5,0,225.3125,-212.5,0.0,0.0
220,-200.0,0,225.0,-200.0,0.0,0.0
220,-192.5,0,224.8125,-192.5,0.0,0.0
220,-187.5,0,224.6875,-187.5,0.0,0.0
220,-187.5,0,224.6875,-187.5,0.0,0.0
220,-175.0,0,224.375,-175.0,0.0,0.0
220,-170.0,0,224.25,-170.0,0.0,0.0
220,-155.0,0,223.875,-155.0,0.0,0.0
220,-155.0,0,223.875,-155.0,0.0,0.0
220,-150.0,0,223.75,-150.0,0.0,0.0
220,-145.0,0,223.625,-145.0,0.0,0.0
220,-127.5,0,223.1875,-127.5,0.0,0.0
220,-122.5,0,223.0625,-122.5,0.0,0.0
220,-122.5,0,223.0625,-122.5,0.0,0.0
220,-122.5,0,223.0625,-122.5,0.0,0.0
220,-107.5,0,222.6875,-107.5,0.0,0.0
